customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned,segment,segment_label
CUST51139,1,Month-to-month,102.15,94.15,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,0,68.64,0,0,0,1,Price-Sensitive
CUST51141,1,Month-to-month,85.67,74.07,No,No internet service,No internet service,No internet service,Mailed check,Yes,1,Yes,No,Yes,No,2,0.0,0,1,1,1,Price-Sensitive
CUST51143,2,One year,70.29,147.31,DSL,Yes,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,Yes,3,0.8,1,1,0,0,Early Leavers
CUST51144,35,Month-to-month,64.26,2127.81,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,1,22.5,0,1,1,1,Price-Sensitive
CUST51145,23,Month-to-month,69.12,1402.53,DSL,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,1,3.68,0,0,1,1,Price-Sensitive
CUST51146,20,One year,100.53,1900.28,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,No,2,17.81,0,0,0,1,Price-Sensitive
CUST51148,4,One year,82.91,311.55,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,6,0.0,0,1,0,2,Service-Frustrated
CUST51149,7,Two year,64.53,407.08,No,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,No,1,0.0,1,1,0,0,Early Leavers
CUST51150,18,Month-to-month,106.95,1985.29,DSL,No,No,Yes,Electronic check,No,0,No,No,No,No phone service,1,18.43,0,1,1,1,Price-Sensitive
CUST51152,7,Month-to-month,111.94,803.38,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,Yes,Yes,Yes,1,14.67,1,0,1,0,Early Leavers
CUST51153,1,One year,90.59,91.26,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,3,68.63,0,1,1,1,Price-Sensitive
CUST51154,21,Month-to-month,26.94,575.15,DSL,No,No,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,2,7.0,0,0,0,1,Price-Sensitive
CUST51155,52,Month-to-month,63.76,3006.97,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,33.53,0,1,0,1,Price-Sensitive
CUST51156,19,Month-to-month,56.55,1016.83,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,18.37,0,0,1,1,Price-Sensitive
CUST51158,6,Month-to-month,103.57,557.94,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,2,14.17,0,0,0,1,Price-Sensitive
CUST51159,16,Month-to-month,86.0,1406.05,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,No,Yes,No,No phone service,4,48.63,0,0,1,1,Price-Sensitive
CUST51160,10,Month-to-month,94.06,930.27,No,No internet service,No internet service,No internet service,Electronic check,No,1,No,No,Yes,No,2,0.0,0,1,0,1,Price-Sensitive
CUST51161,19,Month-to-month,32.1,620.74,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,No,No phone service,0,0.0,0,1,0,1,Price-Sensitive
CUST51162,1,Month-to-month,69.21,67.74,Fiber optic,Yes,No,No,Mailed check,No,0,No,Yes,No,No phone service,1,35.13,2,0,0,0,Early Leavers
CUST51164,3,One year,40.48,108.98,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,28.55,1,0,0,0,Early Leavers
CUST51165,8,Month-to-month,34.73,265.86,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,0,12.82,2,2,0,0,Early Leavers
CUST51167,2,One year,104.54,209.29,DSL,Yes,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,8,38.84,0,0,0,2,Service-Frustrated
CUST51168,18,Month-to-month,27.47,499.72,Fiber optic,Yes,No,Yes,Electronic check,No,1,No,Yes,Yes,No,0,52.07,0,1,0,1,Price-Sensitive
CUST51169,19,Month-to-month,68.22,1201.36,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,1,31.1,0,0,0,1,Price-Sensitive
CUST51170,4,Month-to-month,105.2,390.25,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,2,47.77,0,1,0,1,Price-Sensitive
CUST51171,10,Month-to-month,51.51,487.14,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,0,11.13,0,1,1,1,Price-Sensitive
CUST51172,25,Month-to-month,28.8,653.39,DSL,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,2,5.1,0,1,1,1,Price-Sensitive
CUST51174,14,One year,61.29,849.11,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,No,3,0.0,1,0,0,0,Early Leavers
CUST51178,1,Two year,23.96,22.72,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,No,No phone service,3,24.36,0,0,1,1,Price-Sensitive
CUST51179,1,One year,88.23,79.24,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,19.58,1,0,0,0,Early Leavers
CUST51180,3,Two year,68.68,192.22,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,5,22.05,0,1,1,2,Service-Frustrated
CUST51181,3,One year,67.7,174.32,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,1,0,0,0,Early Leavers
CUST51182,50,Month-to-month,61.45,3182.88,DSL,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,4.43,1,0,1,0,Early Leavers
CUST51183,1,One year,34.37,34.49,DSL,No,No,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,No,1,19.06,1,1,0,0,Early Leavers
CUST51184,30,One year,83.25,2371.69,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,2,0.0,0,0,1,1,Price-Sensitive
CUST51186,2,One year,57.44,105.31,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,No,1,22.08,1,0,0,0,Early Leavers
CUST51187,38,Month-to-month,83.18,2998.07,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,4,30.33,1,2,0,0,Early Leavers
CUST51188,20,Two year,107.89,1975.2,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,No,Yes,Yes,3,0.0,1,0,0,0,Early Leavers
CUST51189,1,Two year,66.82,57.26,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,No,1,5.92,0,0,0,1,Price-Sensitive
CUST51190,2,One year,117.74,217.47,DSL,No,No,Yes,Credit card (auto),No,1,No,No,Yes,Yes,0,43.72,0,0,0,1,Price-Sensitive
CUST51192,23,Two year,72.06,1477.1,Fiber optic,No,No,No,Electronic check,Yes,1,No,No,No,No phone service,0,30.27,1,1,0,0,Early Leavers
CUST51193,72,Month-to-month,77.36,5823.7,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,No,2,31.73,0,1,0,1,Price-Sensitive
CUST51194,21,Month-to-month,60.29,1249.83,DSL,No,No,No,Credit card (auto),No,1,No,Yes,Yes,No,1,15.26,0,0,0,1,Price-Sensitive
CUST51195,1,Month-to-month,20.75,19.69,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,Yes,No,0,0.0,0,0,0,1,Price-Sensitive
CUST51198,23,Month-to-month,65.73,1445.56,DSL,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,2,13.67,0,1,0,1,Price-Sensitive
CUST51199,22,Month-to-month,74.37,1645.98,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,3,60.37,0,1,0,1,Price-Sensitive
CUST51201,5,Month-to-month,117.06,563.99,Fiber optic,Yes,No,No,Mailed check,No,1,Yes,Yes,Yes,No,0,25.96,0,0,0,1,Price-Sensitive
CUST51202,3,One year,73.35,202.99,DSL,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,46.69,0,0,0,1,Price-Sensitive
CUST51203,40,Month-to-month,61.09,2346.34,DSL,Yes,No,No,Credit card (auto),No,1,No,No,Yes,Yes,0,26.45,0,1,0,1,Price-Sensitive
CUST51204,17,Month-to-month,52.8,763.86,DSL,No,Yes,No,Bank transfer (auto),No,1,No,Yes,Yes,Yes,3,34.58,1,0,0,0,Early Leavers
CUST51205,24,Month-to-month,115.93,2395.52,DSL,No,No,Yes,Mailed check,No,1,No,Yes,No,No phone service,0,22.71,0,0,0,1,Price-Sensitive
CUST51206,25,Month-to-month,39.46,934.88,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,No,No phone service,2,39.34,1,2,1,0,Early Leavers
CUST51209,2,One year,80.7,143.37,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,3,9.71,0,1,1,1,Price-Sensitive
CUST51210,7,Month-to-month,76.29,536.74,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,0,13.59,1,0,0,0,Early Leavers
CUST51211,3,Month-to-month,69.92,219.87,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,3,46.97,0,0,1,1,Price-Sensitive
CUST51212,39,Two year,104.59,3489.6,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,30.12,2,0,0,0,Early Leavers
CUST51214,8,Two year,52.0,394.43,DSL,Yes,No,No,Credit card (auto),Yes,1,Yes,No,Yes,No,7,16.12,1,3,1,2,Service-Frustrated
CUST51216,27,Month-to-month,87.7,2232.38,DSL,Yes,No,No,Electronic check,Yes,1,Yes,Yes,Yes,No,1,29.73,1,0,0,0,Early Leavers
CUST51217,14,Month-to-month,28.8,420.94,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,17.0,0,0,0,1,Price-Sensitive
CUST51218,31,One year,79.0,2291.68,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,No,No phone service,4,0.0,1,1,0,0,Early Leavers
CUST51219,1,Two year,33.85,31.99,DSL,No,No,Yes,Credit card (auto),No,0,Yes,No,No,No phone service,9,1.12,0,2,1,2,Service-Frustrated
CUST51220,35,Month-to-month,113.89,3893.88,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,4,15.96,0,2,0,1,Price-Sensitive
CUST51221,48,Month-to-month,38.66,1945.49,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,44.2,1,1,0,0,Early Leavers
CUST51222,14,One year,62.29,896.69,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,5,27.96,0,0,0,2,Service-Frustrated
CUST51223,31,Two year,110.2,3120.48,DSL,No,Yes,No,Mailed check,Yes,0,No,Yes,No,No phone service,9,19.71,1,0,0,2,Service-Frustrated
CUST51224,6,Month-to-month,85.79,460.91,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,1,38.74,0,0,1,1,Price-Sensitive
CUST51227,25,Month-to-month,63.54,1641.37,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,17.49,0,1,0,1,Price-Sensitive
CUST51228,6,Month-to-month,88.24,505.8,No,No internet service,No internet service,No internet service,Credit card (auto),No,1,No,No,Yes,Yes,2,0.0,0,1,0,1,Price-Sensitive
CUST51229,7,Month-to-month,80.62,591.41,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,0,17.33,0,0,0,1,Price-Sensitive
CUST51230,2,Month-to-month,117.41,213.23,DSL,Yes,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,2,8.21,1,0,1,0,Early Leavers
CUST51232,26,Month-to-month,94.8,2520.5,Fiber optic,Yes,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,15.82,0,0,1,1,Price-Sensitive
CUST51234,26,Month-to-month,60.31,1398.74,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,Yes,Yes,No,0,18.65,0,0,1,1,Price-Sensitive
CUST51235,1,One year,94.7,91.32,DSL,Yes,No,Yes,Mailed check,No,0,Yes,Yes,Yes,Yes,5,23.66,0,1,1,2,Service-Frustrated
CUST51237,5,One year,39.94,193.59,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,3,0.0,0,0,0,1,Price-Sensitive
CUST51238,24,Month-to-month,115.32,2486.11,DSL,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,78.09,0,1,0,1,Price-Sensitive
CUST51239,6,Month-to-month,103.23,578.63,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,No,4,8.21,0,0,1,1,Price-Sensitive
CUST51240,35,Two year,108.95,3844.94,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,0,10.56,2,0,0,0,Early Leavers
CUST51242,21,Month-to-month,98.56,2060.03,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,No,No phone service,5,8.88,0,2,1,2,Service-Frustrated
CUST51244,8,One year,31.5,240.09,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,3,41.35,0,1,1,1,Price-Sensitive
CUST51245,36,One year,95.88,3122.86,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,10.23,1,0,1,0,Early Leavers
CUST51247,19,Month-to-month,79.68,1402.05,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,57.22,1,1,0,0,Early Leavers
CUST51248,9,Month-to-month,104.33,862.65,DSL,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,30.09,1,0,1,0,Early Leavers
CUST51249,4,Two year,36.79,136.23,Fiber optic,Yes,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,56.17,1,1,0,0,Early Leavers
CUST51250,51,Month-to-month,74.72,3460.98,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,8,75.31,0,1,1,2,Service-Frustrated
CUST51251,30,Month-to-month,95.48,2874.63,DSL,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,2,18.2,0,1,1,1,Price-Sensitive
CUST51252,15,Month-to-month,79.62,1214.83,DSL,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,4,27.0,0,0,1,1,Price-Sensitive
CUST51253,37,Month-to-month,86.68,3206.33,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,0,104.43,1,0,0,0,Early Leavers
CUST51254,15,One year,63.53,991.16,Fiber optic,Yes,Yes,No,Electronic check,No,1,No,Yes,Yes,No,4,6.45,0,0,0,1,Price-Sensitive
CUST51255,2,Two year,24.9,45.2,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,2,37.38,0,0,0,1,Price-Sensitive
CUST51256,6,Month-to-month,98.14,523.61,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,No,Yes,Yes,7,0.0,3,0,1,0,Early Leavers
CUST51260,5,Month-to-month,45.16,221.86,Fiber optic,No,No,No,Credit card (auto),Yes,1,No,No,Yes,Yes,1,24.68,0,0,1,1,Price-Sensitive
CUST51261,2,One year,58.97,102.73,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,2,0.0,0,0,0,1,Price-Sensitive
CUST51262,5,One year,60.18,293.11,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,No,Yes,Yes,3,31.78,0,2,0,1,Price-Sensitive
CUST51263,38,Month-to-month,89.26,3086.06,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,0,0.81,0,0,0,1,Price-Sensitive
CUST51264,27,Month-to-month,114.3,3036.44,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,Yes,No,2,18.12,0,1,0,1,Price-Sensitive
CUST51266,15,Month-to-month,63.64,984.5,Fiber optic,No,Yes,No,Mailed check,No,1,Yes,Yes,Yes,No,0,15.23,0,1,0,1,Price-Sensitive
CUST51267,2,Month-to-month,78.94,136.36,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,2,34.09,0,0,0,1,Price-Sensitive
CUST51268,13,Month-to-month,116.22,1377.45,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,4,0.0,1,2,0,0,Early Leavers
CUST51269,24,Month-to-month,83.61,2017.84,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,17.68,0,2,0,1,Price-Sensitive
CUST51273,34,Month-to-month,37.91,1331.62,DSL,No,No,No,Credit card (auto),Yes,1,No,No,No,No phone service,1,39.4,0,1,1,1,Price-Sensitive
CUST51274,4,One year,112.48,424.84,DSL,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,4,46.3,1,0,1,0,Early Leavers
CUST51275,35,Month-to-month,35.43,1203.52,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,1,0.0,0,1,0,1,Price-Sensitive
CUST51278,1,Month-to-month,38.68,33.94,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,12,23.74,0,2,1,2,Service-Frustrated
CUST51279,44,Month-to-month,23.31,1035.43,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,27.19,2,2,1,0,Early Leavers
CUST51280,6,One year,68.36,402.08,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,No,No phone service,2,0.0,2,2,1,0,Early Leavers
CUST51281,17,Two year,94.29,1665.4,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,6.73,1,1,0,0,Early Leavers
CUST51282,8,Month-to-month,97.81,700.83,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,7,21.17,0,0,1,2,Service-Frustrated
CUST51283,28,Month-to-month,38.05,956.43,Fiber optic,No,Yes,No,Credit card (auto),Yes,1,No,No,Yes,Yes,1,38.89,0,0,0,1,Price-Sensitive
CUST51284,5,Month-to-month,76.29,357.28,DSL,Yes,No,No,Mailed check,No,0,No,Yes,Yes,No,2,6.53,0,0,1,1,Price-Sensitive
CUST51285,17,One year,53.11,809.42,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,3,42.1,1,1,0,0,Early Leavers
CUST51287,50,Month-to-month,29.18,1247.97,No,No internet service,No internet service,No internet service,Electronic check,No,1,Yes,Yes,No,No phone service,0,0.0,1,1,1,0,Early Leavers
CUST51288,8,Month-to-month,37.2,282.68,Fiber optic,Yes,No,Yes,Mailed check,No,1,No,Yes,No,No phone service,4,12.7,0,1,1,1,Price-Sensitive
CUST51289,12,Month-to-month,41.23,454.45,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,26.05,0,0,0,1,Price-Sensitive
CUST51292,26,Month-to-month,87.45,2278.04,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,1,16.2,0,0,0,1,Price-Sensitive
CUST51293,4,Month-to-month,51.69,187.34,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,16.34,1,0,0,0,Early Leavers
CUST51294,2,Month-to-month,59.05,115.51,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,Yes,No,3,13.79,1,0,1,0,Early Leavers
CUST51295,2,Month-to-month,109.86,205.64,Fiber optic,No,No,No,Electronic check,No,1,No,Yes,Yes,No,2,47.23,0,0,1,1,Price-Sensitive
CUST51296,8,Month-to-month,26.48,217.9,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,46.63,0,0,0,1,Price-Sensitive
CUST51297,1,Two year,34.5,34.65,No,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,No,Yes,Yes,4,0.0,1,0,1,0,Early Leavers
CUST51298,1,One year,53.1,49.61,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,1,No,Yes,Yes,No,2,52.19,0,1,0,1,Price-Sensitive
CUST51299,43,Month-to-month,63.73,2728.3,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,4,10.42,0,1,0,1,Price-Sensitive
CUST51300,59,Month-to-month,91.12,5055.7,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,16.7,0,2,0,1,Price-Sensitive
CUST51301,31,Month-to-month,119.12,3311.27,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,Yes,4,0.0,0,1,1,1,Price-Sensitive
CUST51302,2,One year,26.85,51.74,Fiber optic,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,No,1,9.02,0,0,0,1,Price-Sensitive
CUST51304,57,Month-to-month,64.59,3606.17,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,1,18.91,0,0,0,1,Price-Sensitive
CUST51305,6,One year,38.58,241.63,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,1,34.38,0,1,0,1,Price-Sensitive
CUST51306,72,Month-to-month,38.83,2572.68,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,No,3,90.37,1,0,0,0,Early Leavers
CUST51307,4,Month-to-month,83.4,328.61,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,Yes,1,0.0,1,0,0,0,Early Leavers
CUST51308,22,One year,114.79,2581.65,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,0,10.03,0,0,1,1,Price-Sensitive
CUST51309,1,Month-to-month,23.73,24.09,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,18.82,2,0,1,0,Early Leavers
CUST51310,1,Two year,118.88,113.0,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,2,11.53,0,0,1,1,Price-Sensitive
CUST51311,29,Month-to-month,31.05,877.41,Fiber optic,No,Yes,No,Mailed check,No,0,No,Yes,Yes,No,0,29.05,1,0,1,0,Early Leavers
CUST51312,5,Month-to-month,28.04,141.2,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,No,No phone service,3,6.28,0,0,1,1,Price-Sensitive
CUST51313,1,Month-to-month,100.26,96.39,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,No,3,0.0,0,1,0,1,Price-Sensitive
CUST51315,36,Month-to-month,37.9,1253.94,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,1,8.32,0,1,1,1,Price-Sensitive
CUST51316,5,Month-to-month,118.84,527.96,Fiber optic,No,Yes,Yes,Mailed check,Yes,1,No,Yes,No,No phone service,1,37.29,1,0,1,0,Early Leavers
CUST51319,8,Month-to-month,91.37,719.6,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,Yes,Yes,No,8,0.0,1,1,1,2,Service-Frustrated
CUST51320,2,Two year,107.08,182.76,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,58.89,3,0,1,0,Early Leavers
CUST51321,49,One year,116.58,5360.54,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,37.76,0,0,1,1,Price-Sensitive
CUST51322,8,Month-to-month,96.35,750.83,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,2,85.89,1,0,0,0,Early Leavers
CUST51323,1,Month-to-month,43.85,40.15,DSL,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,8,18.6,0,0,1,2,Service-Frustrated
CUST51324,25,One year,38.76,845.5,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,2,43.39,1,0,0,0,Early Leavers
CUST51325,1,Month-to-month,37.09,37.47,DSL,Yes,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,2,66.03,0,0,1,1,Price-Sensitive
CUST51327,4,Month-to-month,69.38,236.89,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,2,38.06,0,3,1,1,Price-Sensitive
CUST51329,2,Month-to-month,83.69,159.82,DSL,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,1,21.62,0,0,0,1,Price-Sensitive
CUST51331,42,Month-to-month,102.15,4351.45,Fiber optic,No,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,7,29.68,0,0,1,2,Service-Frustrated
CUST51332,1,Month-to-month,37.71,39.0,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,2,0.0,0,0,1,1,Price-Sensitive
CUST51333,20,Month-to-month,40.17,802.77,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,0.0,0,0,1,1,Price-Sensitive
CUST51334,5,Two year,77.39,400.82,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,5,35.93,3,1,1,0,Early Leavers
CUST51335,13,Two year,78.77,918.1,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,3,19.7,0,0,1,1,Price-Sensitive
CUST51336,50,Month-to-month,78.1,3555.96,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,1,0.0,0,1,1,1,Price-Sensitive
CUST51337,10,Month-to-month,57.58,558.74,DSL,Yes,No,No,Electronic check,Yes,0,No,Yes,No,No phone service,3,16.76,0,1,0,1,Price-Sensitive
CUST51338,72,Two year,96.7,6426.17,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,Yes,Yes,Yes,1,110.16,1,1,1,0,Early Leavers
CUST51339,6,Month-to-month,71.37,442.89,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,Yes,Yes,Yes,2,0.0,0,0,0,1,Price-Sensitive
CUST51340,4,Month-to-month,59.82,241.6,DSL,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,3,25.07,1,0,1,0,Early Leavers
CUST51341,50,Month-to-month,118.15,5120.34,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,2,2.29,1,0,1,0,Early Leavers
CUST51344,24,Month-to-month,62.76,1433.16,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,1,20.25,0,1,1,1,Price-Sensitive
CUST51345,27,Month-to-month,62.78,1511.67,Fiber optic,Yes,No,No,Mailed check,Yes,1,No,Yes,Yes,No,0,39.27,0,0,1,1,Price-Sensitive
CUST51347,27,Month-to-month,81.85,2124.85,DSL,No,No,Yes,Bank transfer (auto),No,1,Yes,Yes,Yes,No,5,17.24,2,0,1,0,Early Leavers
CUST51348,33,Month-to-month,108.99,3660.47,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,1,1,Price-Sensitive
CUST51350,2,Month-to-month,85.35,160.9,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,1,30.29,0,0,1,1,Price-Sensitive
CUST51351,15,Two year,98.88,1493.35,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,9,20.19,0,1,0,2,Service-Frustrated
CUST51352,72,Two year,63.98,4093.57,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,29.18,0,1,0,1,Price-Sensitive
CUST51353,3,Month-to-month,42.67,114.8,Fiber optic,No,Yes,No,Mailed check,No,0,No,Yes,Yes,Yes,2,33.42,0,0,0,1,Price-Sensitive
